Index,reviewId,appTitle,userName,date,score_x,text,TrueDate,category,summary,installs,minInstalls,score_y,ratings,reviews,free,offersIAP,size,androidVersionText,developerId,genreId,familyGenreId,contentRating,adSupported,released,updated,version,recentChanges,appId,url,newText,reviewLen,Akash,Christian,Connor,Bug reports,Feature requests,User experiences,Ratings,
331052,2375883,,Eugene Collins,"March 3, 2019",1,still being charged when I've already cancelled,2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,still being when already,4,Y,N,Y,1,,,,
7964,27176,DRUM PAD MACHINE - MAKE BEATS,backyard story's,"February 11, 2019",5,it is a very good game,2019-03-09,MUSIC_AND_AUDIO,Be a true rapper and create beats music. This dj app is a perfect music mixer,"10,000,000+",10000000,4.4596744,269606,108069,True,True,27M,4.1 and up,7.47363468851068E+018,MUSIC_AND_AUDIO,,Everyone,True,"Aug 31, 2014",1553698503000,2.0.360,- Performance and stability improvements<br><br>Be a beat maker with Drum Pad Machine!,com.agminstruments.drumpadmachine,"https://play.google.com/store/apps/details?id=com.agminstruments.drumpadmachine&hl=en&gl=us""appTitle",it is a very good game,6,Y,N,Y,,,,1,
716805,3954093,PHOTOMATH,A Google User,"March 13, 2019",5,helps me with all my math work it's the best 1000/10,2019-04-07,EDUCATION,Scan. Solve. Learn.,"50,000,000+",50000000,4.6909137,1073277,405840,True,True,Varies with device,Varies with device,8.49201172042255E+018,EDUCATION,,Everyone,False,"Feb 26, 2015",1553708227000,Varies with device,We bring updates regularly to make math learning and problem solving even easier for you!<br><br>• We revamped app design so you can learn math in a much easier way now<br>• Fixed some bugs that may crash the app<br>• Newly redesigned calculator<br>• General improvements made all around the app to make it run even smoother<br>• Improved customer support experience and updated contact information,com.microblink.photomath,"https://play.google.com/store/apps/details?id=com.microblink.photomath&hl=en&gl=us""appTitle",me with all my math work its the best 1010,10,Y,N,Y,,,1,1,
676563,3835357,AMAZON MUSIC,Lola Dupree,"March 31, 2019",5,i can't live without it 😭,2019-04-07,MUSIC_AND_AUDIO,Find and play music you love – get the free Amazon Music app.,"100,000,000+",100000000,4.315514,1206092,418603,True,False,Varies with device,Varies with device,Amazon+Mobile+LLC,MUSIC_AND_AUDIO,,Teen,False,,1552590145000,Varies with device,"You can now cast to your Alexa devices. Use your phone to play, skip, shuffle, and more on Alexa and Chromecast devices.",com.amazon.mp3,"https://play.google.com/store/apps/details?id=com.amazon.mp3&hl=en&gl=us""appTitle",i cant live without it,5,Y,N,Y,,,,1,
626966,3643573,DISNEYNOW – EPISODES & LIVE TV,A Google User,"February 3, 2019",5,fun app you can do alot of thing on this app,2019-04-07,FAMILY,"Access the best of Disney TV all in one place, whenever, wherever!","5,000,000+",5000000,4.3411994,98268,47152,True,False,Varies with device,4.4 and up,Disney,ENTERTAINMENT,FAMILY_MUSICVIDEO,Everyone,True,"May 29, 2014",1553554564000,Varies with device,We’ve made some updates behind the scenes to keep things running smoothly. Thank you for using the DisneyNOW app!,com.disney.datg.videoplatforms.android.watchdc,https://play.google.com/store/apps/details?id=com.disney.datg.videoplatforms.android.watchdc&hl=en&gl=us,fun you can do of thing on this,8,Y,N,Y,,,,1,
587741,3492124,TOMB OF THE MASK,Arzo Mirakal,"March 30, 2019",5,I love it,2019-04-07,GAME_ACTION,Addictive tomb labyrinth. Time limit and lava are advancing – go only up!,"50,000,000+",50000000,4.322993,445100,209915,True,True,39M,5.0 and up,7.48681472010041E+018,GAME_ACTION,,Everyone,True,"Jun 19, 2018",1534348286000,1.3,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.tom,"https://play.google.com/store/apps/details?id=com.playgendary.tom&hl=en&gl=us""appTitle",I love it,3,Y,N,Y,,,,1,
607127,3569154,TAG WITH RYAN,Spoiled Milk,"January 3, 2019",1,it stops loding wen it gets to 74%ugh I was gonna try it so see if it was good or bad,2019-04-07,FAMILY,Become Ryan from Ryan ToysReview and see how far you can go!,"1,000,000+",1000000,4.172662,7506,3375,True,True,41M,4.4 and up,5.52653666910515E+018,GAME_CASUAL,FAMILY_ACTION,Everyone,True,"Dec 17, 2018",1554418162000,1.2.1,Three NEW Ryan costumes added to the game! <br>- RARE Zooligist Ryan<br>- Fire Chief Ryan<br>- Sargent Ryan<br><br>Game improvements and bug fixes.<br>Unlock these NEW Ryans to chase down Gus in the best runner ever!,com.WildWorks.RyansTag,"https://play.google.com/store/apps/details?id=com.WildWorks.RyansTag&hl=en&gl=us""appTitle",it wen it to 74ugh I was try it so see if it was good or bad,17,Y,N,Y,1,,,,
352429,2410095,,Daniel Johnson,"April 13, 2019",1,Just like every other app having to update it for no other reason then to take up space on my phone. Cause now I can't even listen to anything without this dumb app crashing even though I have the latest version of this app.,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,Just like every other to update it for no other reason then to take up space on my phone Cause now I cant even listen to anything without this dumb even though I have the latest version of this,39,Y,N,Y,1,,,,
287568,2297861,,Andria Jernigan,"April 11, 2019",5,it's a good game but the control's are hard to move the robot though,2019-05-01,GAME_ACTION,,,,,,,,,,,,,,,,,,,,,,its a good game but the are hard to move the robot though,13,Y,N,Y,,,,1,
687512,3867589,APPLE MUSIC,SkyelaGreen Eyes,"March 9, 2019",1,I have the Galaxy Note 8 and none of the music will play on this app. it's horrible. I have uninstalled and then reinstalled a few times and nothing. It's a shame.,2019-04-07,MUSIC_AND_AUDIO,50 million songs. All ad-free.,"10,000,000+",10000000,3.461881,285972,116806,True,False,43M,Varies with device,Apple+Inc.,MUSIC_AND_AUDIO,,Teen,False,"Nov 10, 2015",1554398776000,Varies with device,"The latest update includes:<br>• Support for Chromebooks.<br>• More editorial highlights in Browse, making it easier to discover new music, playlists, and more.<br>• Various bug fixes.",com.apple.android.music,"https://play.google.com/store/apps/details?id=com.apple.android.music&hl=en&gl=us""appTitle",I have the Galaxy Note 8 and none of the music will play on this its horrible I have uninstalled and then a few times and nothing Its a shame,30,Y,N,Y,1,,,,
716668,3953703,KAHOOT!,Bridget Neelon,"February 21, 2019",5,"I love how Kahoot not only has you answer questions, but you can MAKE YOUR OWN! I love when you can make your own questions and right and wrong answers. And this app doesn't have any bugs or viruses. and it helps my daughter get educated at home. this app is fantastic 💛",2019-04-07,EDUCATION,"Create and play quizzes on the go, have fun and learn something new!","10,000,000+",10000000,4.234787,60885,19054,True,True,Varies with device,Varies with device,5.64323810761894E+018,EDUCATION,FAMILY_EDUCATION,Everyone,False,"Nov 1, 2012",1553769087000,Varies with device,"Meet this spring’s first app update!<br>- you can unlock more advanced features in Kahoot! for family and friends<br>- as always, we’ve fixed some bugs to make your experience even better!",no.mobitroll.kahoot.android,"https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android&hl=en&gl=us""appTitle",I love how not only you answer but you can MAKE YOUR OWN I love when you can make your own and right and wrong And this doesnt have any or and it my daughter get educated at home this is fantastic,42,Y,N,Y,,,1,1,
428555,2528341,,mohit kumar,"May 1, 2019",5,amazing app. we don't ask to our friends that where they are we just locate and catch them,2019-05-01,LIFESTYLE,,,,,,,,,,,,,,,,,,,,,,amazing we dont ask to our that where they are we just locate and catch them,16,Y,N,Y,,,1,1,
43847,204671,NETFLIX,Kashif,"May 7, 2019",2,it doesn't offer the latest episodes tv shows... all old rotten stuff. kindly uptade every the shows,2019-05-09,ENTERTAINMENT,Netflix is the leading subscription service for watching TV episodes and movies.,"500,000,000+",500000000,4.4488134,6401919,2006574,True,True,Varies with device,Varies with device,"Netflix,+Inc.",ENTERTAINMENT,,Teen,False,"May 5, 2011",1554398258000,Varies with device,Someone eyeing your Netflix app on the bus? Make sure it’s the latest and greatest. Get the update for our best experience yet.<br><br>No matter your mood—we’ve got options. In this version we made player improvements to make watching them even better.,com.netflix.mediaclient,"https://play.google.com/store/apps/details?id=com.netflix.mediaclient&hl=en&gl=us""appTitle",it doesnt offer the latest all old rotten stuff kindly every the,12,Y,N,Y,,1,,,
342843,2395121,,Marcus Blackwell,"April 21, 2019",5,i love 6-minutes,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,i love 6minutes,3,Y,N,Y,,,,1,
43229,201937,TUBI - FREE MOVIES & TV SHOWS,RALPH GIBSON,"May 7, 2019",5,very enjoyable experience,2019-05-09,ENTERTAINMENT,"Stream Movies &amp; TV Shows in Holiday, Anime, Horror, Reality &amp; More!","10,000,000+",10000000,4.3751345,470487,198553,True,False,15M,4.1 and up,9.00520738732849E+018,ENTERTAINMENT,,Teen,True,"Sep 19, 2014",1554668612000,2.19,,com.tubitv,"https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us""appTitle",very enjoyable experience,3,Y,N,Y,,,,1,
129609,819898,CALORIE COUNTER - MYFITNESSPAL,Paolo Pizzo,"April 27, 2019",4,Exceptional. I would just like to make two small considerations on what I would like to see in the future: first of the visual icons in the form of glasses to update the quantity of daily water drunk progressively over the day. According to the possibility of seeing the macronutrients or the calories consumed together with those to be taken still through a visual bar. However the most complete application around.,2019-05-09,HEALTH_AND_FITNESS,"Lose weight with MyFitnessPal, the easiest calorie counter and macro tracker","50,000,000+",50000000,4.601547,2029484,701678,True,True,Varies with device,Varies with device,"MyFitnessPal,+Inc.",HEALTH_AND_FITNESS,,Everyone,True,"Apr 26, 2010",1550730387000,Varies with device,"Whether you want to log your lowest weight in years, your first run in weeks, or your heart healthy afternoon snack, we know you count on MyFitnessPal to be working smoothly.<br><br>Want to try new features before everyone else? Join our beta program: http://undrarmr.co/2o6qBid<br><br>We hope you enjoy and happy tracking!",com.myfitnesspal.android,"https://play.google.com/store/apps/details?id=com.myfitnesspal.android&hl=en&gl=us""appTitle",Exceptional I would just like to make two small on what I would like to see in the future first of the visual in the form of glasses to update the quantity of daily water drunk progressively over the day According to the possibility of seeing the or the together with those to be taken still through a visual bar However the most complete application around,66,Y,N,Y,,1,,1,
224848,1871358,AMAZON PRIME VIDEO,Mark Girard,"March 30, 2019",5,Greatest thing since slice bread,2019-04-01,ENTERTAINMENT,Watch TV shows and movies including award-winning Amazon exclusives.,"100,000,000+",100000000,4.3080783,768766,251592,True,True,Varies with device,4.1 and up,Amazon+Mobile+LLC,ENTERTAINMENT,,Teen,True,"Aug 28, 2017",1554149728000,Varies with device,Enjoy Amazon Prime Video in over 200 countries and territories around the globe! <br>Download movies and TV shows using Wi-Fi or cellular networks.,com.amazon.avod.thirdpartyclient,"https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us""appTitle",thing since slice bread,4,Y,N,Y,,,,1,
588258,3494190,KICK THE BUDDY,Nabina Budhathoki,"April 3, 2019",1,this game doesnt responds at all,2019-04-07,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,True,True,Varies with device,4.4 and up,7.48681472010041E+018,GAME_ACTION,,Teen,True,"May 22, 2018",1530794501000,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",this game doesnt at all,5,Y,N,Y,1,,,,
725529,3980011,DUOLINGO: LEARN LANGUAGES FREE,Rj Nacu,"April 4, 2019",5,Make your free time educational with this app,2019-04-07,EDUCATION,"Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719991,7398468,2871008,True,True,Varies with device,Varies with device,6.95768545445261E+018,EDUCATION,FAMILY_EDUCATION,Everyone,True,"May 29, 2013",1554315120000,Varies with device,"New and improved Spanish and French courses are now available for most users! The new courses are a major step forward in getting you to a higher level of language proficiency. These courses now have 800 new words each and dozens of illustrated tips on grammar, pronunciation, and common phrases.<br><br>This change may appear to cause a loss of progress for some advanced users, but we’re really just adding more new content to learn! More details coming to our blog this week: making.duolingo.com",com.duolingo,"https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle",Make your free time educational with this,7,Y,N,Y,,,1,,
179747,1429811,PUBG MOBILE,Sai Kumar,"April 21, 2019",5,super n joy ment,2019-04-21,GAME_ACTION,WINNER WINNER CHICKEN DINNER!<br>Official PUBG on Mobile!,"100,000,000+",100000000,4.5390306,12643247,5821681,True,True,41M,4.3 and up,8.6381209159201E+018,GAME_ACTION,,Teen,False,"Mar 19, 2018",1550552504000,0.11.0,"- Added Zombie: Survive Till Dawn, a new time-limited event mode where players fight zombies and bosses from Resident Evil 2.<br>- Added weather: Moonlight to Vikendi.<br>- Added player Spaces.<br>- Added Resident Evil 2 main menu theme and music.<br>- Sanhok is now available in Arcade - Quick Match.<br><br>Misc Improvements<br>- Past results are now kept up to 1 month only.<br>- Fixed terrain display bugs for budget devices.",com.tencent.ig,"https://play.google.com/store/apps/details?id=com.tencent.ig&hl=en&gl=us""appTitle",super n joy,3,Y,N,Y,,,,1,
525651,3073606,SNOWBALL.IO,Tiffany Washington,"April 13, 2019",5,it is one of the best,2019-04-14,GAME_ACTION,Push Off Your Opponents,"10,000,000+",10000000,4.674146,114846,51955,True,True,42M,4.1 and up,"Geisha+Tokyo,+Inc.",GAME_ACTION,,Everyone,True,"Nov 29, 2018",1551353674000,1.2.8,* Better game balancing<br>* UI Improvements<br>* Fix bugs,com.geishatokyo.snowballio,"https://play.google.com/store/apps/details?id=com.geishatokyo.snowballio&hl=en&gl=us""appTitle",it is one of the best,6,Y,N,Y,,,,1,
406052,2494881,,Jeremiah Humke,"March 8, 2019",5,it was easy,2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,it was easy,3,Y,N,Y,,,,1,
106422,583297,KICK THE BUDDY,Ryan Carlstrom,"May 7, 2019",5,it is fun. it is grate for a mischeeveeus kid.[ and it gets rid of bad habit`s ]😒😓😲😖😬😡😠🤒🤕🤢😷🤧😈😼😾➕💻🖲💽💿=😀😁😄😊😙😚☺🙂🤗🙄😏😌🤓😇🤠🦄🐎🐆🐅🐶🐕🐩🦇🐣🐤🐥🕊🦅🦆🌷⚘🍃🏆🏅🥇🎯🥅🥋🥊🏸🏓🏒🏑🏏🎳🎱🎾🏉⛳🏌️‍♂️🏌️‍♀️⛸🎣🎿🏇♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️!!!!!!!!@!!!!,2019-05-09,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,True,True,Varies with device,4.4 and up,7.48681472010041E+018,GAME_ACTION,,Teen,True,"May 22, 2018",1530794501000,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",it is fun it is grate for a and it rid of bad,13,Y,N,Y,,,,1,
454668,2569113,,Jamie White,"April 14, 2019",5,It asks for your birthday!,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,It for your birthday,4,Y,N,Y,,,1,,
277535,2283542,,Amanda MacDonald,"April 18, 2019",5,goid reminder when days whiz by you,2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,reminder when days whiz by you,6,Y,N,Y,,,1,,
711404,3938003,ABCMOUSE.COM,A Google User,"November 26, 2018",2,It literally freezes every single day!!! I have to keep uninstalling and installing every time they use it.,2019-04-07,EDUCATION,ABCmouse offers a full online learning program for kids 2—8.,"5,000,000+",5000000,4.285985,55919,18240,True,False,57M,4.4 and up,"Age+of+Learning,+Inc.",EDUCATION,FAMILY_EDUCATION,Everyone,False,"Mar 6, 2014",1554333527000,7.14.0,Fun new activities!,mobi.abcmouse.academy_goo,"https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle",It literally every single day I have to keep and every time they use it,15,Y,N,Y,1,,,,
355255,2414565,,Jeffrey Spiewak,"April 10, 2019",5,love the selection,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,love the selection,3,Y,N,Y,,,,1,
686580,3864801,"IHEARTRADIO - FREE MUSIC, RADIO & PODCASTS",Brandy Bumpers,"March 21, 2019",5,love it! nothing else needs to be said ; ),2019-04-07,MUSIC_AND_AUDIO,Your Music. Your Stations. Your Podcasts. All Free.,"50,000,000+",50000000,4.6611104,1999620,612024,True,True,Varies with device,Varies with device,8.82128367492773E+018,MUSIC_AND_AUDIO,,Teen,True,,1554236272000,Varies with device,"• Enable auto-downloading for podcasts and manage auto-download settings for each podcast.<br>• All this week, iHeartRadio celebrates the decade that spawned hip hop, new wave alternative, Garth, and the biggest pop icons in history.",com.clearchannel.iheartradio.controller,"https://play.google.com/store/apps/details?id=com.clearchannel.iheartradio.controller&hl=en&gl=us""appTitle",love it nothing else needs to be said,8,Y,N,Y,,,,1,
115801,678650,KAHOOT!,Mallory Knudsen,"May 4, 2019",1,you have to give it you age and it asked what you are playing as,2019-05-09,EDUCATION,"Create and play quizzes on the go, have fun and learn something new!","10,000,000+",10000000,4.234787,60885,19054,True,True,Varies with device,Varies with device,5.64323810761894E+018,EDUCATION,FAMILY_EDUCATION,Everyone,False,"Nov 1, 2012",1553769087000,Varies with device,"Meet this spring’s first app update!<br>- you can unlock more advanced features in Kahoot! for family and friends<br>- as always, we’ve fixed some bugs to make your experience even better!",no.mobitroll.kahoot.android,"https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android&hl=en&gl=us""appTitle",you have to give it you age and it what you are as,13,Y,N,Y,,,1,,
363920,2427920,,Kira Hamoudeh,"April 30, 2019",5,"This app has made communication with my student's teachers and schools so much easier! I can communicate with everyone involved in my kid's education in one place, and keep up with all of the homework assignments (even when my kids try to get out of it by saying there is no homework!), grades, behaviors, and progress in one place instead of having to go to 3 different sites to log in to different classes for each child.",2019-05-01,EDUCATION,,,,,,,,,,,,,,,,,,,,,,This made communication with my and so much easier I can communicate with everyone involved in my education in one place and keep up with all of the homework even when my try to get out of it by saying there is no homework and progress in one place instead of to go to 3 different to log in to different classes for each child,65,Y,N,Y,,,1,,
710807,3936231,ABCMOUSE.COM,Lois,"June 8, 2018",4,"It's a great app, I love how much my son has learned. It just freezes quite 
often. If it wasn't for the that id give it 5 stars",2019-04-07,EDUCATION,ABCmouse offers a full online learning program for kids 2—8.,"5,000,000+",5000000,4.285985,55919,18240,True,False,57M,4.4 and up,"Age+of+Learning,+Inc.",EDUCATION,FAMILY_EDUCATION,Everyone,False,"Mar 6, 2014",1554333527000,7.14.0,Fun new activities!,mobi.abcmouse.academy_goo,"https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle",Its a great I love how much my son learned It just quite often If it wasnt for the that id give it 5,24,Y,N,Y,1,,,1,
448696,2559821,,Onie Finley,"April 15, 2019",5,I love minions so this game is awesome,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,I love so this game is awesome,7,Y,N,Y,,,,1,
139932,902014,AMAZON PRIME VIDEO,Kamal Agarwal,"April 15, 2019",3,great experience will find all aspects of entertainment in the app,2019-04-21,ENTERTAINMENT,Watch TV shows and movies including award-winning Amazon exclusives.,"100,000,000+",100000000,4.3080783,768766,251592,True,True,Varies with device,4.1 and up,Amazon+Mobile+LLC,ENTERTAINMENT,,Teen,True,"Aug 28, 2017",1554149728000,Varies with device,Enjoy Amazon Prime Video in over 200 countries and territories around the globe! <br>Download movies and TV shows using Wi-Fi or cellular networks.,com.amazon.avod.thirdpartyclient,"https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us""appTitle",great experience will find all of entertainment in the,9,Y,N,Y,,,,1,
780961,4144474,BALL MAYHEM!,,"February 24, 2019",1,i love it,2019-03-08,GAME_ACTION,From rookie to MVP!,"1,000,000+",1000000,4.174673,22419,11881,True,True,71M,4.4 and up,VOODOO,GAME_ACTION,,Everyone,True,"Jan 31, 2019",1550851644000,2.3,- Translations in 8 languages<br>- Bug Fixes,com.clement.ballmayhem,"https://play.google.com/store/apps/details?id=com.clement.ballmayhem&hl=en&gl=us""appTitle",i love it,3,Y,N,Y,,,,1,
572445,3428340,TOCA KITCHEN 2,,"February 16, 2019",5,its Great also adults play this so shouldn't age be 25-,2019-03-13,FAMILY,The wildly popular Toca Kitchen is back!,"50,000,000+",50000000,4.4820485,1133322,487419,True,False,56M,4.1 and up,8.56764672326878E+018,GAME_EDUCATIONAL,FAMILY_PRETEND,Everyone,False,"May 25, 2015",1498726078000,1.2.3-play,"Thanks for playing Toca Kitchen 2!<br>In this version, we&#39;ve made some minor tweaks and changes.<br><br>Happy playing!",com.tocaboca.tocakitchen2,"https://play.google.com/store/apps/details?id=com.tocaboca.tocakitchen2&hl=en&gl=us""appTitle",its Great also play this so shouldnt age be 25,10,Y,N,Y,,,,1,
390286,2472136,,דודי משי,"April 28, 2019",5,best mobile banking app !!,2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,best mobile banking,3,Y,N,Y,,,,1,
378601,2452682,,Minne Titus,"April 13, 2019",5,"Cool download it now.Parents you can see who must points does your child has,but the teacher must have it.",2019-05-01,EDUCATION,,,,,,,,,,,,,,,,,,,,,,Cool it you can see who must does your child the teacher must have it,15,Y,N,Y,,,1,1,
338542,2388391,,glen Decuir,"April 10, 2019",4,app that will not let me GPS my coordinates,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,that will not let me my,6,Y,N,Y,1,,,,
314720,2347788,,Aidan Cox-Bullen,"April 29, 2019",2,"the translations are incorrect, not chronological and there are ads. edit: the translations are really really really bad. They skip whole sentences and it's hard to follow.",2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,the are incorrect not chronological and there are edit the are really really really bad They skip whole and its hard to follow,23,Y,N,Y,1,,,,
832759,4302381,LOSE BELLY FAT IN 30 DAYS - FLAT STOMACH,saranjith sudheesh,"March 11, 2019",5,it is nice we cànt tell it bad fools,2019-03-16,HEALTH_AND_FITNESS,Want to Lose Belly Fat fast at Home?<br>Want to get a Flat Stomach in 30 days?,"10,000,000+",10000000,4.8615537,137158,52622,True,False,10M,4.2 and up,Leap+Fitness+Group,HEALTH_AND_FITNESS,,Everyone,True,"Apr 12, 2018",1552662233000,1.1.5,,losebellyfat.flatstomach.absworkout.fatburning,"https://play.google.com/store/apps/details?id=losebellyfat.flatstomach.absworkout.fatburning&hl=en&gl=us""appTitle",it is nice we tell it bad,7,Y,N,Y,,,,1,
338634,2388544,,April Roberts,"April 13, 2019",5,great to find all sorts of worldwide stations,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,great to find all of,5,Y,N,Y,,,,1,
800384,4210925,BALL MAYHEM!,matt sanchez,"February 11, 2019",1,Puts ads on lock screen,2019-03-08,GAME_ACTION,From rookie to MVP!,"1,000,000+",1000000,4.174673,22419,11881,True,True,71M,4.4 and up,VOODOO,GAME_ACTION,,Everyone,True,"Jan 31, 2019",1550851644000,2.3,- Translations in 8 languages<br>- Bug Fixes,com.clement.ballmayhem,"https://play.google.com/store/apps/details?id=com.clement.ballmayhem&hl=en&gl=us""appTitle",on lock screen,3,Y,N,Y,,,1,,
750821,4055028,TINDER,A Google User,"March 25, 2019",1,"Abysmal customer service, buggy application, non-existent security and identity protection.",2019-04-07,LIFESTYLE,"Match, Chat &amp; Meet New People","100,000,000+",100000000,3.984793,3296554,851550,True,True,20M,5.0 and up,8.0701669683207E+018,LIFESTYLE,,Mature 17+,True,"Jul 15, 2013",1554332958000,10.11.2,bug fixes and improvements,com.tinder,"https://play.google.com/store/apps/details?id=com.tinder&hl=en&gl=us""appTitle",Abysmal customer service buggy application nonexistent security and identity protection,10,Y,N,Y,1,,,1,
279772,2286712,,JAY4LYFE,"April 8, 2019",5,AMAZING APP!!! REALLY WORKS!!! I LOVE IT!!!,2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,AMAZING REALLY WORKS I LOVE IT,6,Y,N,Y,,,,1,
463806,2582939,,kayla sevia,"April 29, 2019",5,Download this game. is so fun and like real cooking on kitchen.,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,this game is so fun and like real cooking on kitchen,11,Y,N,Y,,,,1,
723791,3974789,ABCMOUSE.COM,victoria lundmark,"February 26, 2018",5,So worth it!!!,2019-04-07,EDUCATION,ABCmouse offers a full online learning program for kids 2—8.,"5,000,000+",5000000,4.285985,55919,18240,True,False,57M,4.4 and up,"Age+of+Learning,+Inc.",EDUCATION,FAMILY_EDUCATION,Everyone,False,"Mar 6, 2014",1554333527000,7.14.0,Fun new activities!,mobi.abcmouse.academy_goo,"https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle",So worth it,3,Y,N,Y,,,,1,
187508,1524873,GOOGLE PLAY GAMES,,"March 13, 2019",4,good mind relief games,2019-03-13,ENTERTAINMENT,"Play great games, and earn achievements and high scores.","1,000,000,000+",1000000000,4.3044915,8924427,2079929,True,False,Varies with device,Varies with device,5.70031361878618E+018,ENTERTAINMENT,,Teen,False,"Jul 24, 2013",1554142343000,Varies with device,"2019.03 <br>- We bashed dozens of bugs to make Play Games better than it was before. Better, stronger, faster.",com.google.android.play.games,"https://play.google.com/store/apps/details?id=com.google.android.play.games&hl=en&gl=us""appTitle",good mind relief,3,Y,N,Y,,,,1,
274765,2279533,,Flamingo Boi,"January 4, 2019",5,This app is amazing. You can pick what stress you have the most and fix it. This app isnt about getting rid of thoughts but about beint comfortable with them 10/10. I am currently having a session every day!,2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,This is amazing You can pick what stress you have the most and fix it This about getting rid of but about comfortable with them 1010 I am currently a session every day,33,Y,N,Y,,,1,1,
579620,3458348,DUOLINGO: LEARN LANGUAGES FREE,Ricardo Magana,"March 5, 2019",5,"I took away one star becase I have some issues with the size of the screens and the damage to my sight, please alow the wide-screen mode in order tobe able to use it in in bigger scren devices like tablets or pc.",2019-03-13,FAMILY,"Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719991,7398468,2871008,True,True,Varies with device,Varies with device,6.95768545445261E+018,EDUCATION,FAMILY_EDUCATION,Everyone,True,"May 29, 2013",1554315120000,Varies with device,"New and improved Spanish and French courses are now available for most users! The new courses are a major step forward in getting you to a higher level of language proficiency. These courses now have 800 new words each and dozens of illustrated tips on grammar, pronunciation, and common phrases.<br><br>This change may appear to cause a loss of progress for some advanced users, but we’re really just adding more new content to learn! More details coming to our blog this week: making.duolingo.com",com.duolingo,"https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle",I took away one star I have some with the size of the and the damage to my sight please alow the mode in order tobe able to use it in in bigger like or,35,Y,N,Y,,1,,1,
521045,3035447,SUPER BINO GO - NEW GAMES 2019,Francis Caplis,"April 11, 2019",5,happy same as old mario bro.,2019-04-14,FAMILY,"Run, Jump and Smash everything with Bino New Adventure 2019 - Save the Princess","10,000,000+",10000000,4.30711,31028,15180,True,True,18M,4.1 and up,5.01526657853232E+018,GAME_ADVENTURE,FAMILY_ACTION,Everyone,True,"Dec 18, 2018",1551154503000,1.0.3,Fix bug done and level updated. Let&#39;s join the Adventure with Bino.,com.superbinogo.jungleboyadventure,"https://play.google.com/store/apps/details?id=com.superbinogo.jungleboyadventure&hl=en&gl=us""appTitle",happy same as old,4,Y,N,Y,,,,1,
