Index,reviewId,appTitle,userName,date,score_x,text,TrueDate,category,summary,installs,minInstalls,score_y,ratings,reviews,free,offersIAP,size,androidVersionText,developerId,genreId,familyGenreId,contentRating,adSupported,released,updated,version,recentChanges,appId,url,newText,reviewLen,Akash,Christian,Connor,Bug reports,Feature requests,User experiences,Ratings,
256236,2253329,,A Google User,06-Jan-19,5,it has really helped me with stress and sleep,2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,it really me with stress and sleep,7,Y,N,Y,,,1,,
558785,3367796,BANK OF AMERICA MOBILE BANKING,Oscar Rayo,08-Mar-19,4,"can't transfer money to others at the moment, other that great app",2019-03-08,FINANCE,"View balances, make transfers, deposit checks with the Bank of America App.","10,000,000+",10000000,4.4908147,465738,150413,TRUE,FALSE,56M,4.4 and up,5.62E+18,FINANCE,,Everyone,FALSE,,1.55E+12,8.1.8,"We’ve updated the app with our new logo.<br><br>In this release:<br>• Cash Rewards credit card holders can select online shopping, dining, or another category each month as their 3% cash back choice<br>• Checking customers can view Bill Pay history, manage automatic Bill Pay plans, request eBills, and more<br>• Debit card holders can set daily limits for debit card purchases and ATM withdrawals<br>• Erica will notify you when you qualify for Preferred Rewards and allow you to easily enroll",com.infonow.bofa,"https://play.google.com/store/apps/details?id=com.infonow.bofa&hl=en&gl=us""appTitle",cant transfer money to at the moment other that great,10,Y,N,Y,,,,1,
451268,2563716,,Troy Isham,29-Apr-19,4,Learning a language made easy! Highly recommend the app!,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,Learning a language made easy Highly recommend the,8,Y,N,Y,,,,1,
204078,1595935,TUBI - FREE MOVIES & TV SHOWS,,28-Feb-19,4,its cool just too many adds,2019-03-13,ENTERTAINMENT,"Stream Movies &amp; TV Shows in Holiday, Anime, Horror, Reality &amp; More!","10,000,000+",10000000,4.3751345,470487,198553,TRUE,FALSE,15M,4.1 and up,9.01E+18,ENTERTAINMENT,,Teen,TRUE,19-Sep-14,1.55E+12,2.19,,com.tubitv,"https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us""appTitle",its cool just too many,5,Y,N,Y,,,,1,
830590,4296411,"CALM - MEDITATE, SLEEP, RELAX",Anne David,04-Feb-19,5,The best app to relax and be.. Calm. If only their membership wasn't so expensive,2019-03-16,HEALTH_AND_FITNESS,Join the millions discovering the life-changing benefits of meditation with Calm,"10,000,000+",10000000,4.5574384,136085,48762,TRUE,TRUE,Varies with device,Varies with device,"Calm.com,+Inc.",HEALTH_AND_FITNESS,,Everyone,FALSE,30-Jul-14,1.55E+12,Varies with device,"We&#39;re excited to announce that Calm is now available in Spanish. Go to &quot;Settings -&gt; Change language” for Spanish meditations and Sleep Stories.<br><br>We&#39;re delighted to release a Sleep Timer for Calm Music and Soundscapes. You can fall asleep knowing your music or soundscape will stop at your specified time. Tap the timer icon in the music player to set one up.<br><br>As always, you can expect an original Daily Calm every day, new music and Sleep Stories every week, and new Meditation programs every month.",com.calm.android,"https://play.google.com/store/apps/details?id=com.calm.android&hl=en&gl=us""appTitle",The best to relax and be Calm If only their membership wasnt so expensive,14,Y,N,Y,,,,1,
491125,2691131,TUBI - FREE MOVIES & TV SHOWS,Linda Pray,07-Apr-19,5,Can watch old tv series from my childhood like The Rebel thanks they Hv movies you never heard of before. some quite good!!!,2019-04-14,ENTERTAINMENT,"Stream Movies &amp; TV Shows in Holiday, Anime, Horror, Reality &amp; More!","10,000,000+",10000000,4.3751345,470487,198553,TRUE,FALSE,15M,4.1 and up,9.01E+18,ENTERTAINMENT,,Teen,TRUE,19-Sep-14,1.55E+12,2.19,,com.tubitv,"https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us""appTitle",Can watch old series from my childhood like The Rebel thanks they you never of before some quite good,19,Y,N,Y,,,1,,
53168,258017,VENMO MOBILE WALLET: SEND & RECEIVE MONEY,Rosalin Huato,27-Apr-19,5,easy to send/recive money,2019-05-09,FINANCE,"Venmo is the fast, fun mobile wallet for sending and receiving money.","10,000,000+",10000000,4.6469326,198472,63883,TRUE,FALSE,38M,5.0 and up,"PayPal,+Inc.",FINANCE,,Everyone,FALSE,17-May-10,1.55E+12,7.31.1,We worked on the app under the hood. Need some help? Find us at help.venmo.com,com.venmo,"https://play.google.com/store/apps/details?id=com.venmo&hl=en&gl=us""appTitle",easy to money,3,Y,N,Y,,,1,,
69071,357961,SPOTIFY - MUSIC AND PODCASTS,Neil Patel,07-May-19,5,amazing app best audio quality just need to include more regional songs with more languages,2019-05-09,MUSIC_AND_AUDIO,Spotify gives you instant access to millions of songs and podcasts.,"100,000,000+",100000000,4.569571,14687107,4448422,TRUE,FALSE,Varies with device,Varies with device,Spotify+Ltd.,MUSIC_AND_AUDIO,,Teen,TRUE,27-May-14,1.55E+12,Varies with device,"We’re always making changes and improvements to Spotify. To make sure you don’t miss a thing, just keep your Updates turned on.",com.spotify.music,"https://play.google.com/store/apps/details?id=com.spotify.music&hl=en&gl=us""appTitle",amazing best audio quality just need to include more regional with more,12,Y,N,Y,,1,,,
331052,2375883,,Eugene Collins,03-Mar-19,1,still being charged when I've already cancelled,2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,still being when already,4,Y,N,Y,1,,,,
7964,27176,DRUM PAD MACHINE - MAKE BEATS,backyard story's,11-Feb-19,5,it is a very good game,2019-03-09,MUSIC_AND_AUDIO,Be a true rapper and create beats music. This dj app is a perfect music mixer,"10,000,000+",10000000,4.4596744,269606,108069,TRUE,TRUE,27M,4.1 and up,7.47E+18,MUSIC_AND_AUDIO,,Everyone,TRUE,31-Aug-14,1.55E+12,2.0.360,- Performance and stability improvements<br><br>Be a beat maker with Drum Pad Machine!,com.agminstruments.drumpadmachine,"https://play.google.com/store/apps/details?id=com.agminstruments.drumpadmachine&hl=en&gl=us""appTitle",it is a very good game,6,Y,N,Y,,,,1,
716805,3954093,PHOTOMATH,A Google User,13-Mar-19,5,helps me with all my math work it's the best 1000/10,2019-04-07,EDUCATION,Scan. Solve. Learn.,"50,000,000+",50000000,4.6909137,1073277,405840,TRUE,TRUE,Varies with device,Varies with device,8.49E+18,EDUCATION,,Everyone,FALSE,26-Feb-15,1.55E+12,Varies with device,We bring updates regularly to make math learning and problem solving even easier for you!<br><br>• We revamped app design so you can learn math in a much easier way now<br>• Fixed some bugs that may crash the app<br>• Newly redesigned calculator<br>• General improvements made all around the app to make it run even smoother<br>• Improved customer support experience and updated contact information,com.microblink.photomath,"https://play.google.com/store/apps/details?id=com.microblink.photomath&hl=en&gl=us""appTitle",me with all my math work its the best 1010,10,Y,N,Y,,,1,1,
676563,3835357,AMAZON MUSIC,Lola Dupree,31-Mar-19,5,i can't live without it 😭,2019-04-07,MUSIC_AND_AUDIO,Find and play music you love – get the free Amazon Music app.,"100,000,000+",100000000,4.315514,1206092,418603,TRUE,FALSE,Varies with device,Varies with device,Amazon+Mobile+LLC,MUSIC_AND_AUDIO,,Teen,FALSE,,1.55E+12,Varies with device,"You can now cast to your Alexa devices. Use your phone to play, skip, shuffle, and more on Alexa and Chromecast devices.",com.amazon.mp3,"https://play.google.com/store/apps/details?id=com.amazon.mp3&hl=en&gl=us""appTitle",i cant live without it,5,Y,N,Y,,,,1,
626966,3643573,DISNEYNOW – EPISODES & LIVE TV,A Google User,03-Feb-19,5,fun app you can do alot of thing on this app,2019-04-07,FAMILY,"Access the best of Disney TV all in one place, whenever, wherever!","5,000,000+",5000000,4.3411994,98268,47152,TRUE,FALSE,Varies with device,4.4 and up,Disney,ENTERTAINMENT,FAMILY_MUSICVIDEO,Everyone,TRUE,29-May-14,1.55E+12,Varies with device,We’ve made some updates behind the scenes to keep things running smoothly. Thank you for using the DisneyNOW app!,com.disney.datg.videoplatforms.android.watchdc,https://play.google.com/store/apps/details?id=com.disney.datg.videoplatforms.android.watchdc&hl=en&gl=us,fun you can do of thing on this,8,Y,N,Y,,,,1,
587741,3492124,TOMB OF THE MASK,Arzo Mirakal,30-Mar-19,5,I love it,2019-04-07,GAME_ACTION,Addictive tomb labyrinth. Time limit and lava are advancing – go only up!,"50,000,000+",50000000,4.322993,445100,209915,TRUE,TRUE,39M,5.0 and up,7.49E+18,GAME_ACTION,,Everyone,TRUE,19-Jun-18,1.53E+12,1.3,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.tom,"https://play.google.com/store/apps/details?id=com.playgendary.tom&hl=en&gl=us""appTitle",I love it,3,Y,N,Y,,,,1,
607127,3569154,TAG WITH RYAN,Spoiled Milk,03-Jan-19,1,it stops loding wen it gets to 74%ugh I was gonna try it so see if it was good or bad,2019-04-07,FAMILY,Become Ryan from Ryan ToysReview and see how far you can go!,"1,000,000+",1000000,4.172662,7506,3375,TRUE,TRUE,41M,4.4 and up,5.53E+18,GAME_CASUAL,FAMILY_ACTION,Everyone,TRUE,17-Dec-18,1.55E+12,1.2.1,Three NEW Ryan costumes added to the game! <br>- RARE Zooligist Ryan<br>- Fire Chief Ryan<br>- Sargent Ryan<br><br>Game improvements and bug fixes.<br>Unlock these NEW Ryans to chase down Gus in the best runner ever!,com.WildWorks.RyansTag,"https://play.google.com/store/apps/details?id=com.WildWorks.RyansTag&hl=en&gl=us""appTitle",it wen it to 74ugh I was try it so see if it was good or bad,17,Y,N,Y,1,,,,
352429,2410095,,Daniel Johnson,13-Apr-19,1,Just like every other app having to update it for no other reason then to take up space on my phone. Cause now I can't even listen to anything without this dumb app crashing even though I have the latest version of this app.,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,Just like every other to update it for no other reason then to take up space on my phone Cause now I cant even listen to anything without this dumb even though I have the latest version of this,39,Y,N,Y,1,,,,
287568,2297861,,Andria Jernigan,11-Apr-19,5,it's a good game but the control's are hard to move the robot though,2019-05-01,GAME_ACTION,,,,,,,,,,,,,,,,,,,,,,its a good game but the are hard to move the robot though,13,Y,N,Y,,,1,,
687512,3867589,APPLE MUSIC,SkyelaGreen Eyes,09-Mar-19,1,I have the Galaxy Note 8 and none of the music will play on this app. it's horrible. I have uninstalled and then reinstalled a few times and nothing. It's a shame.,2019-04-07,MUSIC_AND_AUDIO,50 million songs. All ad-free.,"10,000,000+",10000000,3.461881,285972,116806,TRUE,FALSE,43M,Varies with device,Apple+Inc.,MUSIC_AND_AUDIO,,Teen,FALSE,10-Nov-15,1.55E+12,Varies with device,"The latest update includes:<br>• Support for Chromebooks.<br>• More editorial highlights in Browse, making it easier to discover new music, playlists, and more.<br>• Various bug fixes.",com.apple.android.music,"https://play.google.com/store/apps/details?id=com.apple.android.music&hl=en&gl=us""appTitle",I have the Galaxy Note 8 and none of the music will play on this its horrible I have uninstalled and then a few times and nothing Its a shame,30,Y,N,Y,1,,,,
716668,3953703,KAHOOT!,Bridget Neelon,21-Feb-19,5,"I love how Kahoot not only has you answer questions, but you can MAKE YOUR OWN! I love when you can make your own questions and right and wrong answers. And this app doesn't have any bugs or viruses. and it helps my daughter get educated at home. this app is fantastic 💛",2019-04-07,EDUCATION,"Create and play quizzes on the go, have fun and learn something new!","10,000,000+",10000000,4.234787,60885,19054,TRUE,TRUE,Varies with device,Varies with device,5.64E+18,EDUCATION,FAMILY_EDUCATION,Everyone,FALSE,01-Nov-12,1.55E+12,Varies with device,"Meet this spring’s first app update!<br>- you can unlock more advanced features in Kahoot! for family and friends<br>- as always, we’ve fixed some bugs to make your experience even better!",no.mobitroll.kahoot.android,"https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android&hl=en&gl=us""appTitle",I love how not only you answer but you can MAKE YOUR OWN I love when you can make your own and right and wrong And this doesnt have any or and it my daughter get educated at home this is fantastic,42,Y,N,Y,,,1,1,
428555,2528341,,mohit kumar,01-May-19,5,amazing app. we don't ask to our friends that where they are we just locate and catch them,2019-05-01,LIFESTYLE,,,,,,,,,,,,,,,,,,,,,,amazing we dont ask to our that where they are we just locate and catch them,16,Y,N,Y,,,,1,
43847,204671,NETFLIX,Kashif,07-May-19,2,it doesn't offer the latest episodes tv shows... all old rotten stuff. kindly uptade every the shows,2019-05-09,ENTERTAINMENT,Netflix is the leading subscription service for watching TV episodes and movies.,"500,000,000+",500000000,4.4488134,6401919,2006574,TRUE,TRUE,Varies with device,Varies with device,"Netflix,+Inc.",ENTERTAINMENT,,Teen,FALSE,05-May-11,1.55E+12,Varies with device,Someone eyeing your Netflix app on the bus? Make sure it’s the latest and greatest. Get the update for our best experience yet.<br><br>No matter your mood—we’ve got options. In this version we made player improvements to make watching them even better.,com.netflix.mediaclient,"https://play.google.com/store/apps/details?id=com.netflix.mediaclient&hl=en&gl=us""appTitle",it doesnt offer the latest all old rotten stuff kindly every the,12,Y,N,Y,,1,,,
342843,2395121,,Marcus Blackwell,21-Apr-19,5,i love 6-minutes,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,i love 6minutes,3,Y,N,Y,,,,1,
43229,201937,TUBI - FREE MOVIES & TV SHOWS,RALPH GIBSON,07-May-19,5,very enjoyable experience,2019-05-09,ENTERTAINMENT,"Stream Movies &amp; TV Shows in Holiday, Anime, Horror, Reality &amp; More!","10,000,000+",10000000,4.3751345,470487,198553,TRUE,FALSE,15M,4.1 and up,9.01E+18,ENTERTAINMENT,,Teen,TRUE,19-Sep-14,1.55E+12,2.19,,com.tubitv,"https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us""appTitle",very enjoyable experience,3,Y,N,Y,,,,1,
129609,819898,CALORIE COUNTER - MYFITNESSPAL,Paolo Pizzo,27-Apr-19,4,Exceptional. I would just like to make two small considerations on what I would like to see in the future: first of the visual icons in the form of glasses to update the quantity of daily water drunk progressively over the day. According to the possibility of seeing the macronutrients or the calories consumed together with those to be taken still through a visual bar. However the most complete application around.,2019-05-09,HEALTH_AND_FITNESS,"Lose weight with MyFitnessPal, the easiest calorie counter and macro tracker","50,000,000+",50000000,4.601547,2029484,701678,TRUE,TRUE,Varies with device,Varies with device,"MyFitnessPal,+Inc.",HEALTH_AND_FITNESS,,Everyone,TRUE,26-Apr-10,1.55E+12,Varies with device,"Whether you want to log your lowest weight in years, your first run in weeks, or your heart healthy afternoon snack, we know you count on MyFitnessPal to be working smoothly.<br><br>Want to try new features before everyone else? Join our beta program: http://undrarmr.co/2o6qBid<br><br>We hope you enjoy and happy tracking!",com.myfitnesspal.android,"https://play.google.com/store/apps/details?id=com.myfitnesspal.android&hl=en&gl=us""appTitle",Exceptional I would just like to make two small on what I would like to see in the future first of the visual in the form of glasses to update the quantity of daily water drunk progressively over the day According to the possibility of seeing the or the together with those to be taken still through a visual bar However the most complete application around,66,Y,N,Y,,1,,,
224848,1871358,AMAZON PRIME VIDEO,Mark Girard,30-Mar-19,5,Greatest thing since slice bread,2019-04-01,ENTERTAINMENT,Watch TV shows and movies including award-winning Amazon exclusives.,"100,000,000+",100000000,4.3080783,768766,251592,TRUE,TRUE,Varies with device,4.1 and up,Amazon+Mobile+LLC,ENTERTAINMENT,,Teen,TRUE,28-Aug-17,1.55E+12,Varies with device,Enjoy Amazon Prime Video in over 200 countries and territories around the globe! <br>Download movies and TV shows using Wi-Fi or cellular networks.,com.amazon.avod.thirdpartyclient,"https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us""appTitle",thing since slice bread,4,Y,N,Y,,,,1,
588258,3494190,KICK THE BUDDY,Nabina Budhathoki,03-Apr-19,1,this game doesnt responds at all,2019-04-07,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,TRUE,TRUE,Varies with device,4.4 and up,7.49E+18,GAME_ACTION,,Teen,TRUE,22-May-18,1.53E+12,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",this game doesnt at all,5,Y,N,Y,,,,1,
725529,3980011,DUOLINGO: LEARN LANGUAGES FREE,Rj Nacu,04-Apr-19,5,Make your free time educational with this app,2019-04-07,EDUCATION,"Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719991,7398468,2871008,TRUE,TRUE,Varies with device,Varies with device,6.96E+18,EDUCATION,FAMILY_EDUCATION,Everyone,TRUE,29-May-13,1.55E+12,Varies with device,"New and improved Spanish and French courses are now available for most users! The new courses are a major step forward in getting you to a higher level of language proficiency. These courses now have 800 new words each and dozens of illustrated tips on grammar, pronunciation, and common phrases.<br><br>This change may appear to cause a loss of progress for some advanced users, but we’re really just adding more new content to learn! More details coming to our blog this week: making.duolingo.com",com.duolingo,"https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle",Make your free time educational with this,7,Y,N,Y,,,,1,
179747,1429811,PUBG MOBILE,Sai Kumar,21-Apr-19,5,super n joy ment,2019-04-21,GAME_ACTION,WINNER WINNER CHICKEN DINNER!<br>Official PUBG on Mobile!,"100,000,000+",100000000,4.5390306,12643247,5821681,TRUE,TRUE,41M,4.3 and up,8.64E+18,GAME_ACTION,,Teen,FALSE,19-Mar-18,1.55E+12,0.11.0,"- Added Zombie: Survive Till Dawn, a new time-limited event mode where players fight zombies and bosses from Resident Evil 2.<br>- Added weather: Moonlight to Vikendi.<br>- Added player Spaces.<br>- Added Resident Evil 2 main menu theme and music.<br>- Sanhok is now available in Arcade - Quick Match.<br><br>Misc Improvements<br>- Past results are now kept up to 1 month only.<br>- Fixed terrain display bugs for budget devices.",com.tencent.ig,"https://play.google.com/store/apps/details?id=com.tencent.ig&hl=en&gl=us""appTitle",super n joy,3,Y,N,Y,,,,1,
525651,3073606,SNOWBALL.IO,Tiffany Washington,13-Apr-19,5,it is one of the best,2019-04-14,GAME_ACTION,Push Off Your Opponents,"10,000,000+",10000000,4.674146,114846,51955,TRUE,TRUE,42M,4.1 and up,"Geisha+Tokyo,+Inc.",GAME_ACTION,,Everyone,TRUE,29-Nov-18,1.55E+12,1.2.8,* Better game balancing<br>* UI Improvements<br>* Fix bugs,com.geishatokyo.snowballio,"https://play.google.com/store/apps/details?id=com.geishatokyo.snowballio&hl=en&gl=us""appTitle",it is one of the best,6,Y,N,Y,,,,1,
406052,2494881,,Jeremiah Humke,08-Mar-19,5,it was easy,2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,it was easy,3,Y,N,Y,,,,1,
106422,583297,KICK THE BUDDY,Ryan Carlstrom,07-May-19,5,it is fun. it is grate for a mischeeveeus kid.[ and it gets rid of bad habit`s ]😒😓😲😖😬😡😠🤒🤕🤢😷🤧😈😼😾➕💻🖲💽💿=😀😁😄😊😙😚☺🙂🤗🙄😏😌🤓😇🤠🦄🐎🐆🐅🐶🐕🐩🦇🐣🐤🐥🕊🦅🦆🌷⚘🍃🏆🏅🥇🎯🥅🥋🥊🏸🏓🏒🏑🏏🎳🎱🎾🏉⛳🏌️‍♂️🏌️‍♀️⛸🎣🎿🏇♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️!!!!!!!!@!!!!,2019-05-09,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,TRUE,TRUE,Varies with device,4.4 and up,7.49E+18,GAME_ACTION,,Teen,TRUE,22-May-18,1.53E+12,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",it is fun it is grate for a and it rid of bad,13,Y,N,Y,,,,1,
454668,2569113,,Jamie White,14-Apr-19,5,It asks for your birthday!,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,It for your birthday,4,Y,N,Y,,,,1,
277535,2283542,,Amanda MacDonald,18-Apr-19,5,goid reminder when days whiz by you,2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,reminder when days whiz by you,6,Y,N,Y,,,,1,
711404,3938003,ABCMOUSE.COM,A Google User,26-Nov-18,2,It literally freezes every single day!!! I have to keep uninstalling and installing every time they use it.,2019-04-07,EDUCATION,ABCmouse offers a full online learning program for kids 2—8.,"5,000,000+",5000000,4.285985,55919,18240,TRUE,FALSE,57M,4.4 and up,"Age+of+Learning,+Inc.",EDUCATION,FAMILY_EDUCATION,Everyone,FALSE,06-Mar-14,1.55E+12,7.14.0,Fun new activities!,mobi.abcmouse.academy_goo,"https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle",It literally every single day I have to keep and every time they use it,15,Y,N,Y,1,,,,
355255,2414565,,Jeffrey Spiewak,10-Apr-19,5,love the selection,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,love the selection,3,Y,N,Y,,,,1,
686580,3864801,"IHEARTRADIO - FREE MUSIC, RADIO & PODCASTS",Brandy Bumpers,21-Mar-19,5,love it! nothing else needs to be said ; ),2019-04-07,MUSIC_AND_AUDIO,Your Music. Your Stations. Your Podcasts. All Free.,"50,000,000+",50000000,4.6611104,1999620,612024,TRUE,TRUE,Varies with device,Varies with device,8.82E+18,MUSIC_AND_AUDIO,,Teen,TRUE,,1.55E+12,Varies with device,"• Enable auto-downloading for podcasts and manage auto-download settings for each podcast.<br>• All this week, iHeartRadio celebrates the decade that spawned hip hop, new wave alternative, Garth, and the biggest pop icons in history.",com.clearchannel.iheartradio.controller,"https://play.google.com/store/apps/details?id=com.clearchannel.iheartradio.controller&hl=en&gl=us""appTitle",love it nothing else needs to be said,8,Y,N,Y,,,,1,
115801,678650,KAHOOT!,Mallory Knudsen,04-May-19,1,you have to give it you age and it asked what you are playing as,2019-05-09,EDUCATION,"Create and play quizzes on the go, have fun and learn something new!","10,000,000+",10000000,4.234787,60885,19054,TRUE,TRUE,Varies with device,Varies with device,5.64E+18,EDUCATION,FAMILY_EDUCATION,Everyone,FALSE,01-Nov-12,1.55E+12,Varies with device,"Meet this spring’s first app update!<br>- you can unlock more advanced features in Kahoot! for family and friends<br>- as always, we’ve fixed some bugs to make your experience even better!",no.mobitroll.kahoot.android,"https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android&hl=en&gl=us""appTitle",you have to give it you age and it what you are as,13,Y,N,Y,,,,1,
363920,2427920,,Kira Hamoudeh,30-Apr-19,5,"This app has made communication with my student's teachers and schools so much easier! I can communicate with everyone involved in my kid's education in one place, and keep up with all of the homework assignments (even when my kids try to get out of it by saying there is no homework!), grades, behaviors, and progress in one place instead of having to go to 3 different sites to log in to different classes for each child.",2019-05-01,EDUCATION,,,,,,,,,,,,,,,,,,,,,,This made communication with my and so much easier I can communicate with everyone involved in my education in one place and keep up with all of the homework even when my try to get out of it by saying there is no homework and progress in one place instead of to go to 3 different to log in to different classes for each child,65,Y,N,Y,,,1,,
710807,3936231,ABCMOUSE.COM,Lois,08-Jun-18,4,"It's a great app, I love how much my son has learned. It just freezes quite 
often. If it wasn't for the that id give it 5 stars",2019-04-07,EDUCATION,ABCmouse offers a full online learning program for kids 2—8.,"5,000,000+",5000000,4.285985,55919,18240,TRUE,FALSE,57M,4.4 and up,"Age+of+Learning,+Inc.",EDUCATION,FAMILY_EDUCATION,Everyone,FALSE,06-Mar-14,1.55E+12,7.14.0,Fun new activities!,mobi.abcmouse.academy_goo,"https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle",Its a great I love how much my son learned It just quite often If it wasnt for the that id give it 5,24,Y,N,Y,1,,,1,
448696,2559821,,Onie Finley,15-Apr-19,5,I love minions so this game is awesome,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,I love so this game is awesome,7,Y,N,Y,,,,1,
139932,902014,AMAZON PRIME VIDEO,Kamal Agarwal,15-Apr-19,3,great experience will find all aspects of entertainment in the app,2019-04-21,ENTERTAINMENT,Watch TV shows and movies including award-winning Amazon exclusives.,"100,000,000+",100000000,4.3080783,768766,251592,TRUE,TRUE,Varies with device,4.1 and up,Amazon+Mobile+LLC,ENTERTAINMENT,,Teen,TRUE,28-Aug-17,1.55E+12,Varies with device,Enjoy Amazon Prime Video in over 200 countries and territories around the globe! <br>Download movies and TV shows using Wi-Fi or cellular networks.,com.amazon.avod.thirdpartyclient,"https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us""appTitle",great experience will find all of entertainment in the,9,Y,N,Y,,,,1,
780961,4144474,BALL MAYHEM!,,24-Feb-19,1,i love it,2019-03-08,GAME_ACTION,From rookie to MVP!,"1,000,000+",1000000,4.174673,22419,11881,TRUE,TRUE,71M,4.4 and up,VOODOO,GAME_ACTION,,Everyone,TRUE,31-Jan-19,1.55E+12,2.3,- Translations in 8 languages<br>- Bug Fixes,com.clement.ballmayhem,"https://play.google.com/store/apps/details?id=com.clement.ballmayhem&hl=en&gl=us""appTitle",i love it,3,Y,N,Y,,,,1,
572445,3428340,TOCA KITCHEN 2,,16-Feb-19,5,its Great also adults play this so shouldn't age be 25-,2019-03-13,FAMILY,The wildly popular Toca Kitchen is back!,"50,000,000+",50000000,4.4820485,1133322,487419,TRUE,FALSE,56M,4.1 and up,8.57E+18,GAME_EDUCATIONAL,FAMILY_PRETEND,Everyone,FALSE,25-May-15,1.50E+12,1.2.3-play,"Thanks for playing Toca Kitchen 2!<br>In this version, we&#39;ve made some minor tweaks and changes.<br><br>Happy playing!",com.tocaboca.tocakitchen2,"https://play.google.com/store/apps/details?id=com.tocaboca.tocakitchen2&hl=en&gl=us""appTitle",its Great also play this so shouldnt age be 25,10,Y,N,Y,,1,,1,
390286,2472136,,דודי משי,28-Apr-19,5,best mobile banking app !!,2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,best mobile banking,3,Y,N,Y,,,,1,
378601,2452682,,Minne Titus,13-Apr-19,5,"Cool download it now.Parents you can see who must points does your child has,but the teacher must have it.",2019-05-01,EDUCATION,,,,,,,,,,,,,,,,,,,,,,Cool it you can see who must does your child the teacher must have it,15,Y,N,Y,,,,1,
338542,2388391,,glen Decuir,10-Apr-19,4,app that will not let me GPS my coordinates,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,that will not let me my,6,Y,N,Y,,,,1,
314720,2347788,,Aidan Cox-Bullen,29-Apr-19,2,"the translations are incorrect, not chronological and there are ads. edit: the translations are really really really bad. They skip whole sentences and it's hard to follow.",2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,the are incorrect not chronological and there are edit the are really really really bad They skip whole and its hard to follow,23,Y,N,Y,,,1,,
832759,4302381,LOSE BELLY FAT IN 30 DAYS - FLAT STOMACH,saranjith sudheesh,11-Mar-19,5,it is nice we cànt tell it bad fools,2019-03-16,HEALTH_AND_FITNESS,Want to Lose Belly Fat fast at Home?<br>Want to get a Flat Stomach in 30 days?,"10,000,000+",10000000,4.8615537,137158,52622,TRUE,FALSE,10M,4.2 and up,Leap+Fitness+Group,HEALTH_AND_FITNESS,,Everyone,TRUE,12-Apr-18,1.55E+12,1.1.5,,losebellyfat.flatstomach.absworkout.fatburning,"https://play.google.com/store/apps/details?id=losebellyfat.flatstomach.absworkout.fatburning&hl=en&gl=us""appTitle",it is nice we tell it bad,7,Y,N,Y,,,,1,
